Information: Updating graph... (UID-83)
 
****************************************
Report : cell
Design : FIR_Filter_Project1_1
Version: O-2018.06-SP1
Date   : Mon Dec  2 15:10:55 2024
****************************************

Attributes:
    b - black box (unknown)
    h - hierarchical
    n - noncombinational
    r - removable
    u - contains unmapped logic

Cell                      Reference       Library             Area  Attributes
PR_mul_reg[2][7]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[2][8]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[2][9]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[2][10]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[2][11]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[3][2]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[3][3]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[3][4]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[3][5]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[3][6]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[3][7]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[3][8]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[3][9]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[3][10]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[3][11]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[4][2]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[4][3]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[4][4]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[4][5]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[4][6]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[4][7]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[4][8]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[4][9]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[5][0]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[5][1]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[5][2]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[5][3]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[5][4]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[5][5]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[5][6]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[5][7]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[5][8]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[5][9]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[5][10]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[6][3]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[6][4]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[6][5]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[6][6]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[6][7]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[6][8]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[6][9]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[6][10]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[7][0]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[7][1]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[7][2]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[7][3]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[7][4]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[7][5]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[7][6]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[7][7]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[7][8]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[7][9]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[7][10]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[7][11]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[8][2]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[8][3]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[8][4]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[8][5]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[8][6]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[8][7]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[8][8]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[8][9]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[8][10]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[8][11]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[9][2]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[9][3]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[9][4]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[9][5]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[9][6]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[9][7]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[9][8]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[9][9]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[10][0]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[10][1]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[10][2]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[10][3]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[10][4]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[10][5]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[10][6]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[10][7]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[10][8]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[10][9]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[10][10]        Flip_Flop       gf65            0.000000  n
PR_mul_reg[11][3]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[11][4]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[11][5]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[11][6]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[11][7]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[11][8]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[11][9]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[11][10]        Flip_Flop       gf65            0.000000  n
